MSH	ensembl_id	lApprovedUS.EU	Phase.Latest	First.Added	Inactive	symbol
Colorectal Neoplasms	ENSG00000160182	FALSE	Preclinical	2012-07-17	TRUE	TFF1
Colorectal Neoplasms	ENSG00000160712	FALSE	unknown	NA	TRUE	IL6R
Colorectal Neoplasms	ENSG00000160791	FALSE	Phase II Clinical Trial	2010-01-15	FALSE	CCR5
Colorectal Neoplasms	ENSG00000160867	FALSE	Phase I Clinical Trial	2003-07-22	FALSE	FGFR4
Colorectal Neoplasms	ENSG00000161638	FALSE	unknown	2000-02-02	TRUE	ITGA5
Colorectal Neoplasms	ENSG00000161955	FALSE	Preclinical	2012-02-27	FALSE	TNFSF13
Colorectal Neoplasms	ENSG00000162009	FALSE	Phase II Clinical Trial	2002-11-27	FALSE	SSTR5
Colorectal Neoplasms	ENSG00000162434	FALSE	Phase II Clinical Trial	2006-12-01	TRUE	JAK1
Colorectal Neoplasms	ENSG00000162747	FALSE	unknown	NA	TRUE	FCGR3B
Colorectal Neoplasms	ENSG00000162892	FALSE	unknown	1999-07-07	TRUE	IL24
Colorectal Neoplasms	ENSG00000163217	FALSE	unknown	2007-05-30	TRUE	BMP10
Colorectal Neoplasms	ENSG00000163430	FALSE	Preclinical	2015-10-08	FALSE	FSTL1
Colorectal Neoplasms	ENSG00000163513	FALSE	unknown	2002-06-26	TRUE	TGFBR2
Colorectal Neoplasms	ENSG00000163517	FALSE	Phase I Clinical Trial	2010-08-16	TRUE	HDAC11
Colorectal Neoplasms	ENSG00000163599	FALSE	Phase II Clinical Trial	1998-09-15	FALSE	CTLA4
Colorectal Neoplasms	ENSG00000163737	FALSE	unknown	NA	TRUE	PF4
Colorectal Neoplasms	ENSG00000164078	FALSE	Phase I Clinical Trial	2001-12-18	FALSE	MST1R
Colorectal Neoplasms	ENSG00000164136	FALSE	Preclinical	2014-01-23	TRUE	IL15
Colorectal Neoplasms	ENSG00000164171	FALSE	Phase II Clinical Trial	2000-04-26	TRUE	ITGA2
Colorectal Neoplasms	ENSG00000164305	FALSE	Phase II Clinical Trial	1994-07-15	TRUE	CASP3
Colorectal Neoplasms	ENSG00000164342	FALSE	Phase II Clinical Trial	NA	FALSE	TLR3
Colorectal Neoplasms	ENSG00000164362	FALSE	Phase I Clinical Trial	2002-06-26	TRUE	TERT
Colorectal Neoplasms	ENSG00000164400	FALSE	Phase II Clinical Trial	1999-12-01	TRUE	CSF2
Colorectal Neoplasms	ENSG00000164885	FALSE	unknown	2005-03-14	TRUE	CDK5
Colorectal Neoplasms	ENSG00000165025	FALSE	unknown	2003-10-31	TRUE	SYK
Colorectal Neoplasms	ENSG00000165197	FALSE	Preclinical	2008-10-17	TRUE	VEGFD
Colorectal Neoplasms	ENSG00000165280	FALSE	Preclinical	2013-11-18	FALSE	VCP
Colorectal Neoplasms	ENSG00000165392	FALSE	Phase I Clinical Trial	2015-06-10	FALSE	WRN
Colorectal Neoplasms	ENSG00000165731	TRUE	Approved	1994-06-15	TRUE	RET
Colorectal Neoplasms	ENSG00000166483	FALSE	Phase I Clinical Trial	2008-04-09	FALSE	WEE1
Colorectal Neoplasms	ENSG00000166501	FALSE	Phase II Clinical Trial	2001-07-03	TRUE	PRKCB
Colorectal Neoplasms	ENSG00000166825	FALSE	Phase II Clinical Trial	2003-02-20	FALSE	ANPEP
Colorectal Neoplasms	ENSG00000166851	FALSE	Phase I Clinical Trial	1997-12-15	TRUE	PLK1
Colorectal Neoplasms	ENSG00000167325	FALSE	Phase I Clinical Trial	1991-07-15	TRUE	RRM1
Colorectal Neoplasms	ENSG00000167601	FALSE	Phase I Clinical Trial	2004-06-18	TRUE	AXL
Colorectal Neoplasms	ENSG00000167658	FALSE	Preclinical	1994-06-15	TRUE	EEF2
Colorectal Neoplasms	ENSG00000168036	FALSE	Phase I Clinical Trial	2005-09-12	TRUE	CTNNB1
Colorectal Neoplasms	ENSG00000168522	FALSE	unknown	1995-06-15	TRUE	FNTA
Colorectal Neoplasms	ENSG00000168610	FALSE	Phase II Clinical Trial	2010-08-03	FALSE	STAT3
Colorectal Neoplasms	ENSG00000168615	FALSE	Preclinical	2007-02-27	TRUE	ADAM9
Colorectal Neoplasms	ENSG00000168811	FALSE	Phase II Clinical Trial	2005-10-25	FALSE	IL12A
Colorectal Neoplasms	ENSG00000169032	FALSE	Phase III Clinical Trial	1999-04-14	TRUE	MAP2K1
Colorectal Neoplasms	ENSG00000169194	FALSE	Preclinical	2011-10-27	TRUE	IL13
Colorectal Neoplasms	ENSG00000169398	FALSE	Phase I Clinical Trial	2007-01-08	TRUE	PTK2
Colorectal Neoplasms	ENSG00000169403	FALSE	Preclinical	1991-07-15	TRUE	PTAFR
Colorectal Neoplasms	ENSG00000169710	FALSE	Preclinical	2017-05-09	FALSE	FASN
Colorectal Neoplasms	ENSG00000169919	FALSE	unknown	2001-07-18	TRUE	GUSB
Colorectal Neoplasms	ENSG00000170312	FALSE	Phase I Clinical Trial	2005-03-14	TRUE	CDK1
Colorectal Neoplasms	ENSG00000170430	FALSE	unknown	1998-06-15	TRUE	MGMT
Colorectal Neoplasms	ENSG00000170525	FALSE	unknown	2014-01-27	TRUE	PFKFB3
Colorectal Neoplasms	ENSG00000170558	FALSE	Phase I Clinical Trial	1999-06-30	TRUE	CDH2
Colorectal Neoplasms	ENSG00000171016	FALSE	Preclinical	2004-04-14	TRUE	PYGO1
Colorectal Neoplasms	ENSG00000171094	FALSE	Phase II Clinical Trial	2006-12-05	TRUE	ALK
Colorectal Neoplasms	ENSG00000171522	FALSE	Phase I Clinical Trial	2015-07-31	FALSE	PTGER4
Colorectal Neoplasms	ENSG00000171608	FALSE	Phase I Clinical Trial	2003-09-05	TRUE	PIK3CD
Colorectal Neoplasms	ENSG00000171720	FALSE	Phase II Clinical Trial	2003-03-06	TRUE	HDAC3
Colorectal Neoplasms	ENSG00000171791	FALSE	Preclinical	1992-03-15	TRUE	BCL2
Colorectal Neoplasms	ENSG00000171848	FALSE	unknown	1991-07-15	TRUE	RRM2
Colorectal Neoplasms	ENSG00000171855	FALSE	unknown	2000-08-17	TRUE	IFNB1
Colorectal Neoplasms	ENSG00000171862	FALSE	Phase II Clinical Trial	1999-02-15	TRUE	PTEN
Colorectal Neoplasms	ENSG00000172889	FALSE	Phase II Clinical Trial	NA	TRUE	EGFL7
Colorectal Neoplasms	ENSG00000173153	FALSE	Preclinical	2006-09-15	TRUE	ESRRA
Colorectal Neoplasms	ENSG00000173273	FALSE	Preclinical	2017-04-12	FALSE	TNKS
Colorectal Neoplasms	ENSG00000173638	FALSE	unknown	NA	TRUE	SLC19A1
Colorectal Neoplasms	ENSG00000174437	FALSE	Preclinical	2016-12-16	FALSE	ATP2A2
Colorectal Neoplasms	ENSG00000174775	FALSE	unknown	NA	TRUE	HRAS
Colorectal Neoplasms	ENSG00000174807	FALSE	Phase II Clinical Trial	2004-10-18	TRUE	CD248
Colorectal Neoplasms	ENSG00000176890	TRUE	Approved	1990-03-15	TRUE	TYMS
Colorectal Neoplasms	ENSG00000178562	FALSE	Phase II Clinical Trial	2008-02-13	FALSE	CD28
Colorectal Neoplasms	ENSG00000178568	FALSE	Phase II Clinical Trial	2002-05-30	TRUE	ERBB4
Colorectal Neoplasms	ENSG00000178726	FALSE	Phase II Clinical Trial	NA	FALSE	THBD
Colorectal Neoplasms	ENSG00000178999	FALSE	Phase II Clinical Trial	2003-01-24	TRUE	AURKB
Colorectal Neoplasms	ENSG00000179295	FALSE	unknown	2005-08-19	TRUE	PTPN11
Colorectal Neoplasms	ENSG00000179583	FALSE	Preclinical	2000-04-26	TRUE	CIITA
Colorectal Neoplasms	ENSG00000179776	FALSE	unknown	2000-12-11	TRUE	CDH5
Colorectal Neoplasms	ENSG00000180616	FALSE	Phase II Clinical Trial	2002-11-27	FALSE	SSTR2
Colorectal Neoplasms	ENSG00000182578	FALSE	Phase II Clinical Trial	2005-04-26	TRUE	CSF1R
Colorectal Neoplasms	ENSG00000182782	FALSE	Preclinical	2011-09-29	TRUE	HCAR2
Colorectal Neoplasms	ENSG00000182871	FALSE	unknown	1997-02-15	TRUE	COL18A1
Colorectal Neoplasms	ENSG00000183765	FALSE	Phase I Clinical Trial	2010-03-02	FALSE	CHEK2
Colorectal Neoplasms	ENSG00000183873	FALSE	Preclinical	2011-06-23	TRUE	SCN5A
Colorectal Neoplasms	ENSG00000184047	FALSE	Phase I Clinical Trial	2008-11-24	FALSE	DIABLO
Colorectal Neoplasms	ENSG00000184292	FALSE	Phase II Clinical Trial	2007-03-06	TRUE	TACSTD2
Colorectal Neoplasms	ENSG00000184371	FALSE	Phase II Clinical Trial	2010-08-09	FALSE	CSF1
Colorectal Neoplasms	ENSG00000184489	FALSE	Preclinical	2002-04-09	TRUE	PTP4A3
Colorectal Neoplasms	ENSG00000184502	FALSE	Phase II Clinical Trial	1994-08-15	FALSE	GAST
Colorectal Neoplasms	ENSG00000184584	FALSE	Preclinical	2017-04-18	FALSE	TMEM173
Colorectal Neoplasms	ENSG00000184937	FALSE	Preclinical	2005-12-05	TRUE	WT1
Colorectal Neoplasms	ENSG00000185499	FALSE	Phase II Clinical Trial	1994-08-15	TRUE	MUC1
Colorectal Neoplasms	ENSG00000185686	FALSE	Phase I Clinical Trial	2003-11-27	TRUE	PRAME
Colorectal Neoplasms	ENSG00000186088	FALSE	Phase I Clinical Trial	2007-01-08	TRUE	GSAP
Colorectal Neoplasms	ENSG00000186350	FALSE	Preclinical	2015-11-18	FALSE	RXRA
Colorectal Neoplasms	ENSG00000186716	FALSE	Phase II Clinical Trial	1999-03-17	TRUE	BCR
Colorectal Neoplasms	ENSG00000186827	FALSE	unknown	2014-08-23	TRUE	TNFRSF4
Colorectal Neoplasms	ENSG00000187498	FALSE	unknown	2005-05-13	TRUE	COL4A1
Colorectal Neoplasms	ENSG00000187554	FALSE	Phase II Clinical Trial	2006-08-01	FALSE	TLR5
Colorectal Neoplasms	ENSG00000188389	TRUE	Approved	2005-05-12	FALSE	PDCD1
Colorectal Neoplasms	ENSG00000188641	FALSE	Approved	1993-07-15	TRUE	DPYD
Colorectal Neoplasms	ENSG00000196083	FALSE	Phase II Clinical Trial	NA	FALSE	IL1RAP
Colorectal Neoplasms	ENSG00000196154	FALSE	Preclinical	2011-09-15	FALSE	S100A4
Colorectal Neoplasms	ENSG00000196352	FALSE	Preclinical	1994-06-15	TRUE	CD55
Colorectal Neoplasms	ENSG00000196396	FALSE	unknown	2005-08-19	TRUE	PTPN1
Colorectal Neoplasms	ENSG00000196411	FALSE	Phase I Clinical Trial	2003-08-12	TRUE	EPHB4
Colorectal Neoplasms	ENSG00000196591	FALSE	Phase II Clinical Trial	2003-02-03	TRUE	HDAC2
Colorectal Neoplasms	ENSG00000196628	FALSE	Preclinical	2007-10-03	TRUE	TCF4
Colorectal Neoplasms	ENSG00000196776	FALSE	Phase II Clinical Trial	2016-02-25	FALSE	CD47
Colorectal Neoplasms	ENSG00000197122	FALSE	Phase II Clinical Trial	2003-01-13	TRUE	SRC
Colorectal Neoplasms	ENSG00000197157	FALSE	Preclinical	2017-02-14	FALSE	SND1
Colorectal Neoplasms	ENSG00000197635	FALSE	unknown	2004-02-24	TRUE	DPP4
Colorectal Neoplasms	ENSG00000198223	FALSE	Preclinical	2011-09-23	TRUE	CSF2RA
Colorectal Neoplasms	ENSG00000198400	FALSE	Phase II Clinical Trial	2007-02-06	TRUE	NTRK1
Colorectal Neoplasms	ENSG00000198625	FALSE	Preclinical	2014-05-08	TRUE	MDM4
Colorectal Neoplasms	ENSG00000198793	FALSE	Phase II Clinical Trial	1997-08-15	TRUE	MTOR
Colorectal Neoplasms	ENSG00000198805	FALSE	Preclinical	1997-04-15	TRUE	PNP
Colorectal Neoplasms	ENSG00000198851	FALSE	Phase I Clinical Trial	2007-04-11	TRUE	CD3E
Colorectal Neoplasms	ENSG00000198900	TRUE	Approved	1990-07-15	TRUE	TOP1
Colorectal Neoplasms	ENSG00000198964	FALSE	Phase II Clinical Trial	2008-11-07	FALSE	SGMS1
Colorectal Neoplasms	ENSG00000203747	FALSE	unknown	NA	TRUE	FCGR3A
Colorectal Neoplasms	ENSG00000213918	FALSE	Preclinical	1995-06-15	TRUE	DNASE1
Colorectal Neoplasms	ENSG00000221867	FALSE	unknown	NA	TRUE	MAGEA3
Colorectal Neoplasms	ENSG00000228716	FALSE	Phase II Clinical Trial	1992-06-15	TRUE	DHFR
Colorectal Neoplasms	ENSG00000239732	FALSE	Phase III Clinical Trial	2001-06-01	TRUE	TLR9
Colorectal Neoplasms	ENSG00000240972	FALSE	Phase II Clinical Trial	2004-01-13	FALSE	MIF
Colorectal Neoplasms	ENSG00000243772	FALSE	Phase II Clinical Trial	2011-03-02	FALSE	KIR2DL3
Colorectal Neoplasms	ENSG00000243955	FALSE	Phase II Clinical Trial	1994-07-15	TRUE	GSTA1
Colorectal Neoplasms	ENSG00000253729	FALSE	Phase I Clinical Trial	2003-09-05	FALSE	PRKDC
Colorectal Neoplasms	ENSG00000254087	FALSE	Phase III Clinical Trial	2001-10-30	FALSE	LYN
Colorectal Neoplasms	ENSG00000259207	FALSE	Phase II Clinical Trial	1995-01-15	TRUE	ITGB3
Colorectal Neoplasms	ENSG00000263761	FALSE	unknown	2007-05-30	TRUE	GDF2
Colorectal Neoplasms	ENSG00000278195	FALSE	Phase II Clinical Trial	2002-11-27	FALSE	SSTR3
Colorectal Neoplasms	ENSG00000282608	FALSE	Phase II Clinical Trial	2001-07-24	FALSE	ADORA3
Complex Regional Pain Syndromes	ENSG00000082556	FALSE	Phase III Clinical Trial	NA	TRUE	OPRK1
Complex Regional Pain Syndromes	ENSG00000112038	FALSE	Phase III Clinical Trial	NA	TRUE	OPRM1
Complex Regional Pain Syndromes	ENSG00000116329	FALSE	Phase III Clinical Trial	NA	TRUE	OPRD1
Complex Regional Pain Syndromes	ENSG00000153956	FALSE	Phase II Clinical Trial	2007-09-12	TRUE	CACNA2D1
Conduct Disorder	ENSG00000149295	FALSE	Phase III Clinical Trial	2008-03-05	FALSE	DRD2
Conduct Disorder	ENSG00000169676	FALSE	Phase III Clinical Trial	2008-03-05	FALSE	DRD5
Conjunctivitis	ENSG00000106804	FALSE	Preclinical	2005-01-31	FALSE	C5
Conjunctivitis	ENSG00000122420	FALSE	Preclinical	2016-06-17	FALSE	PTGFR
Conjunctivitis	ENSG00000134489	FALSE	Preclinical	2012-11-26	TRUE	HRH4
Conjunctivitis	ENSG00000196639	FALSE	Preclinical	2012-11-26	TRUE	HRH1
Conjunctivitis, Allergic	ENSG00000005844	FALSE	Phase II Clinical Trial	2007-03-12	TRUE	ITGAL
Conjunctivitis, Allergic	ENSG00000065989	FALSE	Approved	2002-10-16	TRUE	PDE4A
Conjunctivitis, Allergic	ENSG00000073756	TRUE	Approved	2010-12-15	TRUE	PTGS2
Conjunctivitis, Allergic	ENSG00000077238	FALSE	Preclinical	1998-08-15	TRUE	IL4R
Conjunctivitis, Allergic	ENSG00000088832	FALSE	Pre-registration	NA	TRUE	FKBP1A
Conjunctivitis, Allergic	ENSG00000090339	FALSE	Phase II Clinical Trial	2007-03-12	TRUE	ICAM1
Conjunctivitis, Allergic	ENSG00000095303	TRUE	Approved	2010-12-15	TRUE	PTGS1
Conjunctivitis, Allergic	ENSG00000105329	FALSE	Approved	NA	FALSE	TGFB1
Conjunctivitis, Allergic	ENSG00000105366	FALSE	Phase I Clinical Trial	2016-06-24	FALSE	SIGLEC8
Conjunctivitis, Allergic	ENSG00000105650	FALSE	Approved	2002-10-16	TRUE	PDE4C
Conjunctivitis, Allergic	ENSG00000112541	FALSE	Approved	NA	FALSE	PDE10A
Conjunctivitis, Allergic	ENSG00000113448	FALSE	Approved	2002-10-16	TRUE	PDE4D
Conjunctivitis, Allergic	ENSG00000113580	FALSE	Phase II Clinical Trial	1989-12-15	TRUE	NR3C1
Conjunctivitis, Allergic	ENSG00000113749	FALSE	unknown	NA	TRUE	HRH2
Conjunctivitis, Allergic	ENSG00000115008	FALSE	Phase III Clinical Trial	2012-05-09	TRUE	IL1A
Conjunctivitis, Allergic	ENSG00000115353	FALSE	Preclinical	1999-01-15	TRUE	TACR1
Conjunctivitis, Allergic	ENSG00000122194	FALSE	Phase III Clinical Trial	NA	FALSE	PLG
Conjunctivitis, Allergic	ENSG00000125538	FALSE	Phase III Clinical Trial	2012-05-09	TRUE	IL1B
Conjunctivitis, Allergic	ENSG00000128271	FALSE	unknown	2005-07-05	TRUE	ADORA2A
Conjunctivitis, Allergic	ENSG00000128655	FALSE	Approved	NA	FALSE	PDE11A
Conjunctivitis, Allergic	ENSG00000132170	FALSE	unknown	1999-05-25	TRUE	PPARG
Conjunctivitis, Allergic	ENSG00000134489	FALSE	Phase II Clinical Trial	2001-05-10	TRUE	HRH4
Conjunctivitis, Allergic	ENSG00000136869	FALSE	Approved	NA	FALSE	TLR4
Conjunctivitis, Allergic	ENSG00000150594	FALSE	Phase II Clinical Trial	2011-01-17	TRUE	ADRA2A
Conjunctivitis, Allergic	ENSG00000160712	FALSE	Preclinical	1998-08-15	TRUE	IL6R
Conjunctivitis, Allergic	ENSG00000165025	FALSE	Phase II Clinical Trial	2015-05-06	FALSE	SYK
Conjunctivitis, Allergic	ENSG00000168918	FALSE	Preclinical	2007-10-11	TRUE	INPP5D
Conjunctivitis, Allergic	ENSG00000172156	FALSE	unknown	2000-08-02	TRUE	CCL11
Conjunctivitis, Allergic	ENSG00000172236	FALSE	Preclinical	2002-06-21	TRUE	TPSAB1
Conjunctivitis, Allergic	ENSG00000172572	FALSE	Phase II Clinical Trial	2005-02-17	TRUE	PDE3A
Conjunctivitis, Allergic	ENSG00000183134	FALSE	Phase II Clinical Trial	2005-06-01	TRUE	PTGDR2
Conjunctivitis, Allergic	ENSG00000184588	FALSE	Approved	2002-10-16	TRUE	PDE4B
Conjunctivitis, Allergic	ENSG00000196262	FALSE	Phase II Clinical Trial	2006-02-15	TRUE	PPIA
Conjunctivitis, Allergic	ENSG00000196639	TRUE	Approved	1998-06-15	TRUE	HRH1
Conjunctivitis, Allergic	ENSG00000240972	FALSE	Approved	NA	FALSE	MIF
Connective Tissue Diseases	ENSG00000007312	FALSE	Phase I Clinical Trial	2014-03-26	FALSE	CD79B
Connective Tissue Diseases	ENSG00000010671	FALSE	Preclinical	2004-08-23	TRUE	BTK
Connective Tissue Diseases	ENSG00000072694	FALSE	Phase I Clinical Trial	2014-03-26	FALSE	FCGR2B
Connective Tissue Diseases	ENSG00000101017	FALSE	Preclinical	2016-08-08	FALSE	CD40
Connective Tissue Diseases	ENSG00000101144	FALSE	unknown	NA	TRUE	BMP7
Connective Tissue Diseases	ENSG00000101916	FALSE	unknown	2006-07-28	TRUE	TLR8
Connective Tissue Diseases	ENSG00000102245	FALSE	Preclinical	2013-02-04	FALSE	CD40LG
Connective Tissue Diseases	ENSG00000104312	FALSE	Preclinical	2016-02-09	FALSE	RIPK2
Connective Tissue Diseases	ENSG00000105397	FALSE	Phase I Clinical Trial	2013-04-19	TRUE	TYK2
Connective Tissue Diseases	ENSG00000106804	FALSE	Preclinical	2007-03-28	TRUE	C5
Connective Tissue Diseases	ENSG00000110876	FALSE	unknown	2002-08-22	TRUE	SELPLG
Connective Tissue Diseases	ENSG00000113520	FALSE	Preclinical	2014-10-29	FALSE	IL4
Connective Tissue Diseases	ENSG00000113580	FALSE	Preclinical	2012-11-05	FALSE	NR3C1
Connective Tissue Diseases	ENSG00000114013	FALSE	unknown	2008-01-30	TRUE	CD86
Connective Tissue Diseases	ENSG00000116824	FALSE	Preclinical	1989-08-15	TRUE	CD2
Connective Tissue Diseases	ENSG00000117281	FALSE	Preclinical	2004-10-20	TRUE	CD160
Connective Tissue Diseases	ENSG00000121594	FALSE	unknown	2008-01-30	TRUE	CD80
Connective Tissue Diseases	ENSG00000134258	FALSE	unknown	2008-07-10	TRUE	VTCN1
Connective Tissue Diseases	ENSG00000136869	FALSE	Preclinical	2010-12-20	TRUE	TLR4
Connective Tissue Diseases	ENSG00000137462	FALSE	Preclinical	2006-02-15	TRUE	TLR2
Connective Tissue Diseases	ENSG00000138684	FALSE	Preclinical	2014-10-29	FALSE	IL21
Connective Tissue Diseases	ENSG00000142166	FALSE	Phase I Clinical Trial	2016-05-13	FALSE	IFNAR1
Connective Tissue Diseases	ENSG00000145839	FALSE	Preclinical	2014-10-29	FALSE	IL9
Connective Tissue Diseases	ENSG00000159110	FALSE	Preclinical	2009-06-25	TRUE	IFNAR2
Connective Tissue Diseases	ENSG00000162434	FALSE	Phase I Clinical Trial	2013-04-19	TRUE	JAK1
Connective Tissue Diseases	ENSG00000163485	FALSE	Preclinical	2016-06-03	TRUE	ADORA1
Connective Tissue Diseases	ENSG00000163599	FALSE	unknown	2008-01-30	TRUE	CTLA4
Connective Tissue Diseases	ENSG00000165025	FALSE	Phase I Clinical Trial	2011-10-18	FALSE	SYK
Connective Tissue Diseases	ENSG00000168610	FALSE	Preclinical	2016-06-23	FALSE	STAT3
Connective Tissue Diseases	ENSG00000182578	FALSE	Preclinical	2009-09-21	TRUE	CSF1R
Connective Tissue Diseases	ENSG00000186818	FALSE	Preclinical	2004-10-20	TRUE	LILRB4
Connective Tissue Diseases	ENSG00000196664	FALSE	unknown	2006-07-28	TRUE	TLR7
Connective Tissue Diseases	ENSG00000197405	FALSE	unknown	2006-07-25	TRUE	C5AR1
Connective Tissue Diseases	ENSG00000198001	FALSE	Phase I Clinical Trial	2011-03-28	TRUE	IRAK4
Connective Tissue Diseases	ENSG00000198793	FALSE	Preclinical	2004-06-14	TRUE	MTOR
Connective Tissue Diseases	ENSG00000239732	FALSE	Preclinical	2006-07-28	TRUE	TLR9
Connective Tissue Diseases	ENSG00000276409	FALSE	Preclinical	1996-12-15	TRUE	CCL14
Connective Tissue Diseases	ENSG00000282608	FALSE	Preclinical	2016-06-03	TRUE	ADORA3
Constipation	ENSG00000001626	FALSE	Preclinical	2017-03-29	FALSE	CFTR
Constipation	ENSG00000066230	FALSE	unknown	2011-05-03	TRUE	SLC9A3
Constipation	ENSG00000070019	TRUE	Approved	2003-07-23	TRUE	GUCY2C
Constipation	ENSG00000082556	TRUE	Approved	2001-08-09	TRUE	OPRK1
Constipation	ENSG00000087085	FALSE	unknown	2000-03-01	TRUE	ACHE
Constipation	ENSG00000100170	FALSE	Phase I Clinical Trial	2008-05-12	FALSE	SLC5A1
Constipation	ENSG00000102539	FALSE	Phase I Clinical Trial	2014-05-20	TRUE	MLNR
Constipation	ENSG00000104321	FALSE	Approved	2005-05-23	FALSE	TRPA1
Constipation	ENSG00000110148	FALSE	Preclinical	1996-03-15	TRUE	CCKBR
Constipation	ENSG00000112038	TRUE	Approved	1999-01-15	TRUE	OPRM1
Constipation	ENSG00000114859	TRUE	Approved	2002-05-28	FALSE	CLCN2
Constipation	ENSG00000116329	TRUE	Approved	2001-08-09	TRUE	OPRD1
Constipation	ENSG00000121853	FALSE	Phase II Clinical Trial	2003-07-02	TRUE	GHSR
Constipation	ENSG00000122420	FALSE	unknown	NA	TRUE	PTGFR
Constipation	ENSG00000125255	FALSE	Approved	2008-04-18	TRUE	SLC10A2
Constipation	ENSG00000140538	FALSE	unknown	1989-06-15	TRUE	NTRK3
Constipation	ENSG00000145335	FALSE	Phase II Clinical Trial	2017-02-15	FALSE	SNCA
Constipation	ENSG00000148053	FALSE	unknown	1989-06-15	TRUE	NTRK2
Constipation	ENSG00000160867	FALSE	Phase II Clinical Trial	2012-03-30	FALSE	FGFR4
Constipation	ENSG00000163394	FALSE	Preclinical	1995-01-15	TRUE	CCKAR
Constipation	ENSG00000164270	TRUE	Approved	1995-07-15	TRUE	HTR4
Constipation	ENSG00000166736	FALSE	unknown	1995-08-15	TRUE	HTR3A
Constipation	ENSG00000168539	FALSE	unknown	2000-03-01	TRUE	CHRM1
Constipation	ENSG00000175591	FALSE	Preclinical	2008-04-18	TRUE	P2RY2
Constipation	ENSG00000181072	FALSE	unknown	2000-03-01	TRUE	CHRM2
Constriction, Pathologic	ENSG00000005961	TRUE	Approved	1998-01-15	TRUE	ITGA2B
Constriction, Pathologic	ENSG00000007171	FALSE	Phase I Clinical Trial	1996-12-15	TRUE	NOS2
Constriction, Pathologic	ENSG00000007908	FALSE	unknown	2005-05-25	TRUE	SELE
Constriction, Pathologic	ENSG00000010322	FALSE	Preclinical	2006-11-03	TRUE	NISCH
Constriction, Pathologic	ENSG00000011677	FALSE	Pre-registration	NA	TRUE	GABRA3
Constriction, Pathologic	ENSG00000022355	FALSE	Pre-registration	NA	TRUE	GABRA1
Constriction, Pathologic	ENSG00000026508	FALSE	Phase II Clinical Trial	1994-08-15	TRUE	CD44
Constriction, Pathologic	ENSG00000059377	FALSE	Phase III Clinical Trial	1993-02-15	TRUE	TBXAS1
Constriction, Pathologic	ENSG00000065989	TRUE	Approved	1998-09-15	TRUE	PDE4A
Constriction, Pathologic	ENSG00000072062	FALSE	Preclinical	2005-12-13	TRUE	PRKACA
Constriction, Pathologic	ENSG00000072571	FALSE	Phase II Clinical Trial	1994-08-15	TRUE	HMMR
Constriction, Pathologic	ENSG00000073756	TRUE	Approved	1996-04-15	TRUE	PTGS2
Constriction, Pathologic	ENSG00000079459	FALSE	Preclinical	NA	TRUE	FDFT1
Constriction, Pathologic	ENSG00000085563	FALSE	unknown	2005-04-13	TRUE	ABCB1
Constriction, Pathologic	ENSG00000085662	FALSE	Preclinical	1997-08-15	TRUE	AKR1B1
Constriction, Pathologic	ENSG00000087245	FALSE	Preclinical	1997-06-15	TRUE	MMP2
Constriction, Pathologic	ENSG00000088832	FALSE	Preclinical	2004-09-28	TRUE	FKBP1A
Constriction, Pathologic	ENSG00000090339	FALSE	Preclinical	1997-01-15	TRUE	ICAM1
Constriction, Pathologic	ENSG00000091831	FALSE	Phase II Clinical Trial	2002-12-16	TRUE	ESR1
Constriction, Pathologic	ENSG00000092009	FALSE	Preclinical	2002-11-22	TRUE	CMA1
Constriction, Pathologic	ENSG00000095303	TRUE	Approved	1996-04-15	TRUE	PTGS1
Constriction, Pathologic	ENSG00000100030	FALSE	Preclinical	NA	TRUE	MAPK1
Constriction, Pathologic	ENSG00000101109	FALSE	Preclinical	2011-03-01	TRUE	STK4
Constriction, Pathologic	ENSG00000101868	FALSE	Preclinical	1995-05-15	TRUE	POLA1
Constriction, Pathologic	ENSG00000102882	FALSE	Preclinical	NA	TRUE	MAPK3
Constriction, Pathologic	ENSG00000104365	FALSE	Preclinical	1996-04-15	TRUE	IKBKB
Constriction, Pathologic	ENSG00000105329	FALSE	Phase II Clinical Trial	NA	TRUE	TGFB1
Constriction, Pathologic	ENSG00000105650	TRUE	Approved	1998-09-15	TRUE	PDE4C
Constriction, Pathologic	ENSG00000106366	FALSE	Preclinical	1997-08-15	TRUE	SERPINE1
Constriction, Pathologic	ENSG00000106511	FALSE	Preclinical	1996-12-15	TRUE	MEOX2
Constriction, Pathologic	ENSG00000108691	FALSE	Phase II Clinical Trial	1992-01-15	TRUE	CCL2
Constriction, Pathologic	ENSG00000109320	FALSE	Phase I Clinical Trial	2001-07-18	FALSE	NFKB1
Constriction, Pathologic	ENSG00000110092	FALSE	Preclinical	1998-06-15	TRUE	CCND1
Constriction, Pathologic	ENSG00000111276	FALSE	Preclinical	1998-06-15	TRUE	CDKN1B
Constriction, Pathologic	ENSG00000112062	FALSE	Preclinical	1995-11-15	TRUE	MAPK14
Constriction, Pathologic	ENSG00000112715	FALSE	Preclinical	2000-10-10	TRUE	VEGFA
Constriction, Pathologic	ENSG00000113161	FALSE	Approved	2009-01-27	FALSE	HMGCR
Constriction, Pathologic	ENSG00000113448	TRUE	Approved	1998-09-15	TRUE	PDE4D
